,ID,A1,A2,A3,A4,A5,Score,Sentence_ID,Head,Tail,Head_tags,Tail_tags,Noun_pair,Head_noun_lemmatised,Tail_noun_lemmatised,Common_adjectives
192,688__studies_2__concentrate_9,2,2,1,0,0,0.474000018999,688,studies,concentrate,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,study,concentrate,set()
193,6416__schools_4__consider_5,1,0,0,0,0,0.185479867625,6416,schools,consider,{'NOUN'},{'VERB'},False,,,
194,5112__rules_15__follow_13,1,1,1,0,0,0.486153079866,5112,follow,rules,{'VERB'},"{'NOUN', 'VERB'}",False,,,
195,1624__happened_4__denied_11,1,0,0,0,0,0.123505676166,1624,denied,happened,{'VERB'},{'VERB'},False,,,
196,6657__strategy_2__marks_3,2,1,1,1,0,0.633378160186,6657,strategy,marks,{'NOUN'},"{'NOUN', 'VERB'}",True,strategy,mark,set()
197,3535__tackle_9__directed_7,2,1,1,1,0,0.604274035289,3535,directed,tackle,{'VERB'},"{'NOUN', 'VERB'}",False,,,
198,1212__stemmed_20__forces_23,2,2,2,2,0,0.744907922411,1212,stemmed,forces,{'VERB'},"{'X', 'NOUN', 'VERB'}",False,,,
199,2099__decorative_14__smartness_15,3,3,2,1,0,1.56306509736,2099,decorative,smartness,{'ADJ'},set(),False,,,
200,4897__whiteness_2__dimmed_7,3,2,1,0,0,0.534305242327,4897,whiteness,dimmed,{'NOUN'},set(),False,,,
201,6271__homogeneity_14__form_20,2,2,0,0,0,0.271953163016,6271,homogeneity,form,{'NOUN'},"{'NOUN', 'VERB'}",True,homogeneity,form,set()
202,5606__strong_15__weakened_22,1,0,0,0,0,0.166055434504,5606,strong,weakened,"{'ADV', 'ADJ', 'NOUN'}",{'VERB'},False,,,
203,6802__themselves_25__defining_24,3,2,1,1,1,0.579001581261,6802,defining,themselves,{'VERB'},{'PRON'},False,,,
204,3190__drinking_6__attitudes_7,1,1,1,1,1,0.619439968388,3190,drinking,attitudes,"{'NOUN', 'VERB'}",{'NOUN'},True,drinking,attitude,set()
205,1022__fallen_5__hammer_3,3,3,1,1,0,1.12493330307,1022,hammer,fallen,"{'NOUN', 'VERB'}",{'VERB'},False,,,
206,9185__careful_7__makes_4,1,1,1,1,0,0.504554630774,9185,makes,careful,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
207,2135__self-indulgent_16__fault_19,3,1,1,0,0,0.71751965021,2135,self-indulgent,fault,set(),{'NOUN'},False,,,
208,1852__programmes_54__resistance_53,3,3,2,2,1,1.56641359421,1852,resistance,programmes,"{'X', 'NOUN'}",{'NOUN'},True,resistance,programme,{'heavy'}
209,571__visits_7__plant_9,2,1,0,0,0,0.313926189807,571,visits,plant,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,visit,plant,set()
210,949__beg_5__borrow_3,2,0,0,0,0,0.21863593337,949,borrow,beg,{'VERB'},{'VERB'},False,,,
211,5306__momentarily_22__defeated_23,2,1,1,1,0,0.605730571149,5306,momentarily,defeated,{'ADV'},{'VERB'},False,,,
212,3458__majority_20__vast_19,2,1,1,1,1,0.712345419623,3458,vast,majority,{'ADJ'},{'NOUN'},False,,,
213,6659__framework_20__takes_3,3,2,2,1,0,0.7247010243,6659,framework,takes,{'NOUN'},{'VERB'},False,,,
214,6336__choice_12__model_9,2,2,1,0,0,0.484852851922,6336,choice,model,"{'ADJ', 'NOUN'}","{'ADJ', 'NOUN', 'VERB'}",True,choice,model,set()
215,2959__importance_15__attached_13,3,1,1,1,0,0.765157868523,2959,attached,importance,{'VERB'},{'NOUN'},False,,,
216,3544__effective_13__murder_14,2,2,2,1,0,0.890230707633,3544,effective,murder,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
217,1020__otherwise_15__slow_16,2,2,1,0,0,0.593036956729,1020,otherwise,slow,{'ADV'},"{'ADV', 'ADJ', 'VERB'}",False,,,
218,1549__standard_4__stuff_6,1,1,1,1,0,0.537098883464,1549,standard,stuff,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,standard,stuff,set()
219,1581__notice_13__served_10,3,2,1,1,0,0.752053611669,1581,served,notice,{'VERB'},"{'NOUN', 'VERB'}",False,,,
220,12789__Mollyrange_5__round_4,3,2,2,1,0,0.875647980842,12789,round,Mollyrange,"{'ADJ', 'VERB', 'ADV', 'ADP', 'NOUN'}",set(),False,,,
221,3438__failed_13__growth_10,2,1,1,0,0,0.424619133459,3438,growth,failed,{'NOUN'},{'VERB'},False,,,
222,3102__maintain_26__momentum_28,2,2,1,1,0,0.650304796431,3102,maintain,momentum,{'VERB'},{'NOUN'},False,,,
223,2752__slopes_26__broad_23,3,3,2,1,1,1.08338308166,2752,broad,slopes,"{'ADJ', 'NOUN'}",{'NOUN'},True,broad,slope,set()
224,913__smack_6__modest_5,3,3,3,3,2,1.8885885267,913,modest,smack,{'ADJ'},{'VERB'},False,,,
225,6756__example_3__lured_4,3,3,2,1,1,1.33899953269,6756,example,lured,{'NOUN'},{'VERB'},False,,,
226,2001__explanation_13__sergeant_17,3,1,1,0,0,0.487541973669,2001,explanation,sergeant,{'NOUN'},{'NOUN'},True,explanation,sergeant,set()
227,3514__economic_15__focus_19,2,2,1,1,0,0.574426023537,3514,economic,focus,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
228,1555__imagination_7__failure_5,3,3,2,2,0,1.26557061342,1555,failure,imagination,{'NOUN'},{'NOUN'},True,failure,imagination,set()
229,1295__images_38__stereotypical_37,3,3,2,1,1,1.24544921555,1295,stereotypical,images,set(),{'NOUN'},False,,,
230,3753__attention_7__draws_6,2,1,1,1,0,0.507560924578,3753,draws,attention,{'VERB'},{'NOUN'},False,,,
231,2529__justification_32__creating_34,2,1,1,1,0,0.633984961622,2529,justification,creating,{'NOUN'},{'VERB'},False,,,
232,7093__source_13__tension_15,3,2,1,0,0,0.510689588717,7093,source,tension,{'NOUN'},{'NOUN'},True,source,tension,set()
233,818__contrast_5__vividly_10,3,3,2,0,0,0.793891920195,818,vividly,contrast,{'ADV'},"{'NOUN', 'VERB'}",False,,,
234,4987__suit_10__ceremonial_16,2,1,1,0,0,0.326322725717,4987,suit,ceremonial,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
235,6370__debates_57__contribute_54,2,1,1,0,0,0.474854250314,6370,contribute,debates,{'VERB'},{'NOUN'},False,,,
236,6228__conditions_15__stress_14,3,2,1,1,0,0.609447607807,6228,stress,conditions,"{'NOUN', 'VERB'}",{'NOUN'},True,stress,condition,set()
237,489__emulate_14__passing_17,3,3,3,2,1,1.43833949062,489,emulate,passing,{'VERB'},"{'NOUN', 'VERB'}",False,,,
238,812__feelings_30__probing_28,3,3,2,2,1,1.44585060212,812,probing,feelings,{'VERB'},{'NOUN'},False,,,
239,197__world_25__headquarters_26,2,1,1,1,0,0.53171893455,197,world,headquarters,{'NOUN'},{'NOUN'},True,world,headquarters,set()
240,3447__followed_3__swiftly_2,3,2,2,2,1,1.30897212442,3447,swiftly,followed,{'ADV'},{'VERB'},False,,,
241,6351__Crisis_1__describes_5,3,2,1,0,0,0.47622538401,6351,Crisis,describes,set(),{'VERB'},False,,,
242,1068__circuses_15__slither_13,3,3,0,0,0,0.486412461074,1068,slither,circuses,set(),set(),False,,,
243,1476__ago_12__mark_6,3,0,0,0,0,0.242762201555,1476,ago,mark,{'ADV'},"{'NOUN', 'VERB'}",False,,,
244,7235__chest_10__fountain_2,3,3,2,2,0,1.28596967105,7235,chest,fountain,{'NOUN'},{'NOUN'},True,chest,fountain,set()
245,2531__process_18__accept_21,2,1,1,0,0,0.568438252309,2531,process,accept,"{'NOUN', 'VERB'}",{'VERB'},False,,,
246,8425__advancing_4__fronts_10,1,1,1,0,0,0.425187695332,8425,fronts,advancing,{'NOUN'},{'VERB'},False,,,
247,1102__tram_19__dynamic_24,2,1,1,0,0,0.478744505494,1102,tram,dynamic,set(),"{'ADJ', 'NOUN'}",False,,,
248,3591__policy_3__roots_7,2,2,0,0,0,0.377115042166,3591,policy,roots,{'NOUN'},{'NOUN'},True,policy,root,"{'bitter', 'weak'}"
249,8415__contacts_5__main_4,2,1,1,1,1,0.660718485287,8415,main,contacts,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,main,contact,set()
250,8429__impressive_5__list_6,2,2,1,1,1,0.676453364279,8429,impressive,list,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
251,1597__inspection_26__system_24,1,1,1,0,0,0.38252384674,1597,system,inspection,{'NOUN'},{'NOUN'},True,system,inspection,set()
252,3706__relationships_44__close_42,1,1,1,0,0,0.456325763673,3706,close,relationships,"{'ADV', 'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,close,relationship,set()
253,6718__ranks_82__melt_84,3,3,2,2,1,1.27670172035,6718,ranks,melt,"{'NOUN', 'VERB'}",{'VERB'},False,,,
254,4808__mouth_14__hint_4,3,2,1,0,0,0.34450215438,4808,mouth,hint,{'NOUN'},"{'NOUN', 'VERB'}",True,mouth,hint,set()
255,728__days_17__dominated_14,3,2,1,1,1,0.851058772172,728,dominated,days,{'VERB'},{'NOUN'},False,,,
256,6892__propensity_25__choose_27,3,3,3,2,0,1.5147348155,6892,propensity,choose,set(),{'VERB'},False,,,
257,3178__origins_10__provide_4,2,1,0,0,0,0.323102914744,3178,origins,provide,{'NOUN'},{'VERB'},False,,,
258,1649__fun_26__pokes_25,3,1,1,1,1,0.752053611669,1649,pokes,fun,{'VERB'},{'NOUN'},False,,,
259,3754__specialized_5__nature_6,2,2,1,0,0,0.642200161404,3754,specialized,nature,{'VERB'},{'NOUN'},False,,,
260,13727__sort_4__stop_6,2,2,2,1,1,0.752053611669,13727,sort,stop,"{'ADV', 'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sort,stop,set()
261,580__societies_19__decide_20,3,2,1,1,0,0.566915140275,580,societies,decide,{'NOUN'},{'VERB'},False,,,
262,6275__usually_4__form_7,1,1,1,1,0,0.569268825548,6275,usually,form,{'ADV'},"{'NOUN', 'VERB'}",False,,,
263,1102__altogether_22__form_25,2,1,0,0,0,0.263531856667,1102,altogether,form,{'ADV'},"{'NOUN', 'VERB'}",False,,,
264,1257__singing_9__appeal_6,2,1,1,0,0,0.459284002183,1257,appeal,singing,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,appeal,singing,set()
265,499__season_22__suspension_25,0,0,0,0,0,0.182696989387,499,season,suspension,{'NOUN'},{'NOUN'},True,season,suspension,set()
266,876__houses_2__combine_3,2,1,1,0,0,0.54537561,876,houses,combine,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,house,combine,set()
267,4948__blackness_21__inky_20,3,3,3,3,2,2.08654199526,4948,inky,blackness,set(),{'NOUN'},False,,,
268,3640__form_3__built_5,1,1,1,1,0,0.504554630774,3640,form,built,"{'NOUN', 'VERB'}",{'VERB'},False,,,
269,1287__creative_42__drive_43,3,3,2,1,1,1.22044921555,1287,creative,drive,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
270,580__reminder_15__backdrop_3,3,1,0,0,0,0.261435499634,580,reminder,backdrop,{'NOUN'},{'NOUN'},True,reminder,backdrop,set()
271,5580__named_30__magically_29,3,3,2,2,0,1.48236576726,5580,magically,named,{'ADV'},{'VERB'},False,,,
272,5012__plummeting_5__parachutist_24,3,2,0,0,0,0.269224043018,5012,parachutist,plummeting,set(),{'VERB'},False,,,
273,2956__expect_16__return_18,2,1,1,0,0,0.370639256078,2956,expect,return,{'VERB'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
274,6164__asset_14__generating_13,3,1,1,0,0,0.449023228904,6164,generating,asset,{'VERB'},{'NOUN'},False,,,
275,14251__bit_8__hard_9,1,1,1,1,1,0.624678124378,14251,bit,hard,"{'NOUN', 'VERB'}","{'ADV', 'ADJ', 'NOUN'}",True,bit,hard,set()
276,8263__slash_18__takes_22,2,2,0,0,0,0.311115417095,8263,slash,takes,{'VERB'},{'VERB'},False,,,
277,4942__breathing_3__whistled_4,3,3,1,0,0,0.668151509443,4942,breathing,whistled,"{'NOUN', 'VERB'}",{'VERB'},False,,,
278,1340__acceptance_15__decoration_23,2,1,0,0,0,0.304654494374,1340,acceptance,decoration,{'NOUN'},{'NOUN'},True,acceptance,decoration,set()
279,139__Prayer_24__sail_31,3,2,2,0,0,0.596370267092,139,Prayer,sail,set(),"{'NOUN', 'VERB'}",False,,,
280,6916__guardians_22__suit_25,1,1,1,0,0,0.461005003024,6916,guardians,suit,{'NOUN'},"{'NOUN', 'VERB'}",True,guardian,suit,set()
281,2889__frame-up_32__victim_28,3,3,2,1,1,1.28092444633,2889,victim,frame-up,{'NOUN'},set(),False,,,
282,8252__idiots_50__welcomed_46,3,2,1,1,1,0.755447735276,8252,welcomed,idiots,{'VERB'},set(),False,,,
283,6234__sequence_2__dictated_4,3,2,2,1,1,0.967448203496,6234,sequence,dictated,{'NOUN'},{'VERB'},False,,,
284,2637__risk_24__slight_23,3,2,1,1,1,0.707661167605,2637,slight,risk,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,slight,risk,set()
285,1928__days_3__followed_5,3,1,1,1,0,0.679489270806,1928,days,followed,{'NOUN'},{'VERB'},False,,,
286,1461__Co-operation_33__role_27,3,1,1,0,0,0.383534856645,1461,role,Co-operation,{'NOUN'},set(),False,,,
287,2069__approach_14__acquaintance_16,1,1,0,0,0,0.289323015184,2069,approach,acquaintance,"{'NOUN', 'VERB'}",{'NOUN'},True,approach,acquaintance,set()
288,193__proliferation_17__-lane_21,3,2,1,0,0,0.371056393732,193,proliferation,-lane,{'NOUN'},set(),False,,,
289,7088__party_25__stood_22,3,2,1,0,0,0.490517123837,7088,stood,party,{'VERB'},"{'NOUN', 'VERB'}",False,,,
290,3697__remains_15__inherited_14,3,2,1,1,1,0.755447735276,3697,inherited,remains,{'VERB'},"{'NOUN', 'VERB'}",False,,,
291,7080__party_20__propping_23,3,3,2,0,0,0.719591206788,7080,party,propping,"{'NOUN', 'VERB'}",{'VERB'},False,,,
292,3738__tackled_10__viewed_24,2,1,0,0,0,0.266971266057,3738,tackled,viewed,set(),{'VERB'},False,,,
293,5728__chemistry_21__course_18,2,1,1,1,0,0.531665020385,5728,course,chemistry,{'NOUN'},{'NOUN'},True,course,chemistry,set()
294,1469__debt_12__ceiling_13,3,3,1,1,1,0.941643757502,1469,debt,ceiling,{'NOUN'},{'NOUN'},True,debt,ceiling,{'heavy'}
295,2519__life_22__retains_18,2,1,1,0,0,0.416266590556,2519,retains,life,{'VERB'},{'NOUN'},False,,,
296,139__Morning_23__rise_29,1,1,0,0,0,0.343622520868,139,Morning,rise,set(),"{'NOUN', 'VERB'}",False,,,
297,1274__artist_58__broke_46,1,1,0,0,0,0.28846835189,1274,broke,artist,"{'ADJ', 'VERB'}",{'NOUN'},False,,,
298,4545__samples_27__sampling_22,1,1,0,0,0,0.259682727086,4545,sampling,samples,"{'NOUN', 'VERB'}",{'NOUN'},True,sampling,sample,set()
299,6957__views_6__looked_10,1,1,1,0,0,0.424619133459,6957,looked,views,{'VERB'},"{'NOUN', 'VERB'}",False,,,
300,1461__mimic_25__role_27,2,1,1,1,0,0.567743016593,1461,mimic,role,set(),{'NOUN'},False,,,
301,519__elements_23__found_31,1,0,0,0,0,0.170154760838,519,elements,found,{'NOUN'},{'VERB'},False,,,
302,4558__GIS_12__linking_8,0,0,0,0,0,0.189702089847,4558,GIS,linking,set(),"{'NOUN', 'VERB'}",False,,,
303,3693__Extroverts_1__rules_7,2,0,0,0,0,0.190408255052,3693,Extroverts,rules,set(),"{'NOUN', 'VERB'}",False,,,
304,905__firm_7__solicitors_10,2,1,1,1,0,0.48890655521,905,solicitors,firm,set(),"{'ADJ', 'NOUN'}",False,,,
305,3228__skills_10__handle_17,3,2,0,0,0,0.362899650982,3228,skills,handle,{'NOUN'},"{'NOUN', 'VERB'}",True,skill,handle,set()
306,1242__pioneering_20__fusion_12,2,0,0,0,0,0.189702089847,1242,fusion,pioneering,{'NOUN'},{'VERB'},False,,,
307,1498__event_22__makes_20,2,1,1,0,0,0.391318173743,1498,makes,event,"{'NOUN', 'VERB'}",{'NOUN'},True,make,event,set()
308,5387__soup_16__heart_13,3,0,0,0,0,0.164865379166,5387,heart,soup,{'NOUN'},{'NOUN'},True,heart,soup,"{'warm', 'sweet', 'cold'}"
309,5217__intellectual_18__mould_22,3,2,2,2,1,1.42146351899,5217,intellectual,mould,"{'ADJ', 'NOUN'}",{'VERB'},False,,,
310,1397__flesh_13__missing_10,3,3,1,0,0,0.437290684795,1397,missing,flesh,"{'NOUN', 'VERB'}",{'NOUN'},True,missing,flesh,set()
311,6822__women_55__distinguishing_51,1,1,0,0,0,0.320353825024,6822,distinguishing,women,{'VERB'},{'NOUN'},False,,,
312,3197__course_2__employs_3,3,2,1,1,1,0.752053611669,3197,course,employs,{'NOUN'},{'VERB'},False,,,
313,6253__operator_19__under-used_22,3,2,2,1,1,1.07770665359,6253,operator,under-used,{'NOUN'},set(),False,,,
314,6628__formulation_5__relation_8,3,1,1,1,0,0.672016599507,6628,formulation,relation,{'NOUN'},{'NOUN'},True,formulation,relation,set()
315,781__prosperous_4__adviser_5,3,3,2,1,1,1.43358523236,781,prosperous,adviser,{'ADJ'},{'NOUN'},False,,,
316,14068__change_27__feel_15,1,1,1,0,0,0.378663300407,14068,feel,change,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,feel,change,{'smooth'}
317,2553__makes_11__contribution_14,1,1,0,0,0,0.253644859971,2553,makes,contribution,"{'NOUN', 'VERB'}",{'NOUN'},True,make,contribution,set()
318,4622__reflected_23__glory_24,3,3,3,2,2,1.91493987805,4622,reflected,glory,{'VERB'},"{'NOUN', 'PRT'}",False,,,
319,1558__confused_13__left_9,2,1,1,1,0,0.640763024991,1558,confused,left,{'VERB'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
320,6544__special_19__lead_11,2,1,1,0,0,0.378080851201,6544,lead,special,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,lead,special,set()
321,6304__provide_25__power_29,1,1,1,0,0,0.378663300407,6304,provide,power,{'VERB'},"{'NOUN', 'VERB'}",False,,,
322,2748__hawk_10__whistling_12,3,3,2,2,1,1.500211751,2748,hawk,whistling,{'NOUN'},{'VERB'},False,,,
323,6377__attitudes_15__rigid_12,2,1,1,0,0,0.416266590556,6377,rigid,attitudes,{'ADJ'},{'NOUN'},False,,,
324,6852__child_13__stage_16,1,0,0,0,0,0.166055434504,6852,child,stage,{'NOUN'},"{'NOUN', 'VERB'}",True,child,stage,"{'cold', 'warm', 'bitter'}"
325,3158__infliction_20__pain_22,3,1,1,1,1,0.752053611669,3158,infliction,pain,{'NOUN'},{'NOUN'},True,infliction,pain,set()
326,4673__visiting_13__spent_2,1,1,1,0,0,0.375934180409,4673,visiting,spent,{'VERB'},{'VERB'},False,,,
327,1455__steps_7__forming_9,1,1,1,1,0,0.504554630774,1455,steps,forming,"{'NOUN', 'VERB'}",{'VERB'},False,,,
328,3130__deaths_40__reducing_39,2,1,1,0,0,0.442732700447,3130,reducing,deaths,{'VERB'},{'NOUN'},False,,,
329,7199__share_17__fair_16,2,2,1,1,1,0.809422110677,7199,fair,share,"{'ADV', 'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,fair,share,set()
330,6346__time_6__dominates_11,2,1,0,0,0,0.275588261977,6346,dominates,time,{'VERB'},"{'NOUN', 'VERB'}",False,,,
331,3485__alleviated_23__conditions_18,3,2,2,1,0,0.60902743974,3485,conditions,alleviated,{'NOUN'},set(),False,,,
332,5376__mind_6__changed_4,2,2,1,1,1,0.778920290749,5376,changed,mind,{'VERB'},"{'NOUN', 'VERB'}",False,,,
333,8656__Makes_2__change_4,2,1,1,0,0,0.390551170533,8656,Makes,change,set(),"{'NOUN', 'VERB'}",False,,,
334,3739__effect_2__matrix_13,2,2,1,0,0,0.423365601733,3739,matrix,effect,{'NOUN'},"{'NOUN', 'VERB'}",True,matrix,effect,set()
335,2932__opinions_36__arising_37,3,2,1,1,0,0.720289409644,2932,opinions,arising,{'NOUN'},{'VERB'},False,,,
336,7105__policy_26__supported_23,1,1,1,1,1,0.619439968388,7105,supported,policy,{'VERB'},{'NOUN'},False,,,
337,4479__references_13__grid_12,2,2,2,2,0,0.893020392882,4479,grid,references,set(),{'NOUN'},False,,,
338,1283__obsession_3__responses_27,3,3,1,0,0,0.54040911855,1283,responses,obsession,{'NOUN'},{'NOUN'},True,response,obsession,set()
339,4648__carpet_2__Deep_1,3,3,3,1,1,1.6371759892,4648,Deep,carpet,set(),{'NOUN'},False,,,
340,195__races_19__umpire_17,3,3,3,3,1,1.92340995527,195,umpire,races,{'NOUN'},{'NOUN'},True,umpire,race,set()
341,3696__link_9__make-up_12,3,2,1,0,0,0.451826075577,3696,make-up,link,{'NOUN'},"{'NOUN', 'VERB'}",True,make-up,link,set()
342,997__bring_7__grinding_19,2,0,0,0,0,0.189872370992,997,grinding,bring,"{'NOUN', 'VERB'}",{'VERB'},False,,,
343,3551__funding_29__lost_25,1,1,1,0,0,0.662895428481,3551,lost,funding,{'VERB'},{'VERB'},False,,,
344,993__response_7__produces_3,2,2,1,1,0,0.574426023537,993,produces,response,{'VERB'},{'NOUN'},False,,,
345,3150__strength_50__weakness_53,2,1,1,0,0,0.41720872547,3150,strength,weakness,{'NOUN'},{'NOUN'},True,strength,weakness,set()
346,1918__wife_19__burden_23,2,1,1,0,0,0.341863773085,1918,wife,burden,{'NOUN'},"{'NOUN', 'VERB'}",True,wife,burden,set()
347,5597__bridge_9__fly_8,3,2,1,1,1,0.772358086242,5597,fly,bridge,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,fly,bridge,set()
348,6461__complexity_24__focus_19,3,2,1,1,1,0.752053611669,6461,focus,complexity,"{'NOUN', 'VERB'}",{'NOUN'},True,focus,complexity,set()
349,2563__minimum_41__fixing_39,2,2,1,1,0,0.695738669686,2563,fixing,minimum,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,fixing,minimum,set()
350,3199__door_19__revolving_18,3,3,2,1,1,1.35804226765,3199,revolving,door,{'VERB'},{'NOUN'},False,,,
351,6613__dream-work_22__detour_3,3,2,2,0,0,0.484423925078,6613,dream-work,detour,set(),set(),False,,,
352,3150__article_2__argues_18,3,2,1,0,0,0.537564672564,3150,argues,article,{'VERB'},{'NOUN'},False,,,
353,6873__discernible_32__feature_33,3,3,2,2,1,1.35678904433,6873,discernible,feature,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
354,8148__undoubtedly_21__seen_22,1,1,1,1,1,0.641717981073,8148,undoubtedly,seen,{'ADV'},{'VERB'},False,,,
355,3561__unrest_7__symptom_13,2,1,0,0,0,0.38574220204,3561,symptom,unrest,{'NOUN'},{'NOUN'},True,symptom,unrest,set()
356,1768__level_65__helped_7,2,1,1,0,0,0.40457512248,1768,level,helped,"{'ADJ', 'NOUN', 'VERB'}",{'VERB'},False,,,
357,1008__Property_1__gone_10,1,1,1,0,0,0.434642045975,1008,Property,gone,set(),{'VERB'},False,,,
358,6902__found_6__versions_11,2,1,1,0,0,0.41180720609,6902,versions,found,{'NOUN'},{'VERB'},False,,,
359,5836__contagious_14__richly_13,3,3,3,2,2,1.80752792064,5836,richly,contagious,{'ADV'},{'ADJ'},False,,,
360,3733__format_10__powerful_13,2,1,0,0,0,0.40920123417,3733,format,powerful,{'NOUN'},{'ADJ'},False,,,
361,6152__assemble_22__network_27,2,2,1,1,0,0.682883394413,6152,assemble,network,{'VERB'},{'NOUN'},False,,,
362,1849__rocks_21__responding_19,3,3,3,1,0,1.59103575594,1849,responding,rocks,{'VERB'},"{'NOUN', 'VERB'}",False,,,
363,6220__information_19__support_20,1,1,1,0,0,0.442593240199,6220,information,support,{'NOUN'},"{'NOUN', 'VERB'}",True,information,support,"{'clear', 'shallow', 'soft'}"
364,2787__roofs_12__brood_9,3,2,1,1,1,0.810665985787,2787,roofs,brood,{'NOUN'},{'NOUN'},True,roof,brood,set()
365,6778__taking_2__head_7,1,1,0,0,0,0.306790994655,6778,taking,head,"{'X', 'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,taking,head,set()
366,503__day_36__gifts_30,1,0,0,0,0,0.141048442678,503,gifts,day,{'NOUN'},{'NOUN'},True,gift,day,{'sweet'}
367,1661__dropped_14__beaten_7,3,1,0,0,0,0.300709821334,1661,dropped,beaten,{'VERB'},{'VERB'},False,,,
368,5223__assortment_36__holding_34,2,2,1,1,0,0.679489270806,5223,holding,assortment,"{'NOUN', 'VERB'}",{'NOUN'},True,holding,assortment,set()
369,4652__activity_15__hive_12,3,3,3,2,2,1.86041156084,4652,hive,activity,{'NOUN'},{'NOUN'},True,hive,activity,set()
370,8212__substitute_6__power_13,1,1,0,0,0,0.312778823835,8212,power,substitute,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,power,substitute,set()
371,6900__children_4__written_9,3,2,1,0,0,0.786371881772,6900,children,written,{'NOUN'},{'VERB'},False,,,
372,1953__boy_15__picking_41,2,1,0,0,0,0.35194153387,1953,boy,picking,"{'NOUN', 'PRT'}","{'NOUN', 'VERB'}",True,boy,picking,set()
373,3571__policing_60__tactics_61,2,2,1,1,1,0.765674200208,3571,policing,tactics,"{'NOUN', 'VERB'}",{'NOUN'},True,policing,tactic,set()
374,4559__realize_29__links_32,2,1,0,0,0,0.314639761126,4559,realize,links,{'VERB'},{'NOUN'},False,,,
375,851__help_26__depressed_28,2,2,1,1,0,0.574426023537,851,help,depressed,"{'NOUN', 'PRT', 'VERB'}",{'VERB'},False,,,
376,8123__gods_26__air_23,3,3,2,2,2,1.52886312343,8123,air,gods,{'NOUN'},{'NOUN'},True,air,god,set()
377,1953__pauses_48__picking_41,2,0,0,0,0,0.153615485052,1953,picking,pauses,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,picking,pause,set()
378,944__enjoyable_8__ritualise_11,3,3,3,2,2,2.01527406499,944,ritualise,enjoyable,set(),{'ADJ'},False,,,
379,7017__foster_20__sought_18,3,2,2,1,1,0.976643975555,7017,sought,foster,{'VERB'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
380,3748__management_15__role_11,3,2,1,1,0,0.752053611669,3748,role,management,{'NOUN'},{'NOUN'},True,role,management,"{'brilliant', 'clear', 'strong'}"
381,4619__exactly_5__looking_9,2,1,0,0,0,0.380150276802,4619,exactly,looking,{'ADV'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
