,ID,A1,A2,A3,A4,A5,Score,Sentence_ID,Head,Tail,Head_tags,Tail_tags,Noun_pair,Head_noun_lemmatised,Tail_noun_lemmatised,Common_adjectives
10142,4698__team_42__design_41,2,2,1,0,0,0.379283163181,4698,design,team,"{'NOUN', 'VERB'}",{'NOUN'},True,design,team,{'bright'}
10143,6966__tears_5__shed_7,3,2,1,1,1,0.738271137219,6966,tears,shed,{'NOUN'},"{'NOUN', 'VERB'}",True,tear,shed,{'warm'}
10149,3587__protests_12__sense_8,2,1,1,1,0,0.604274035289,3587,protests,sense,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,protest,sense,{'strong'}
10151,9391__cost_30__bomb_33,3,3,2,1,0,1.36388520502,9391,cost,bomb,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,cost,bomb,{'heavy'}
10157,1289__appearance_5__language_10,2,0,0,0,0,0.203022634137,1289,language,appearance,{'NOUN'},{'NOUN'},True,language,appearance,"{'bright', 'cold'}"
10170,5768__cover_15__sign_19,1,1,1,0,0,0.424619133459,5768,cover,sign,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,cover,sign,{'bright'}
10204,3165__speech_10__tool_14,2,2,1,1,1,0.756087930454,3165,speech,tool,{'NOUN'},"{'ADJ', 'NOUN'}",True,speech,tool,{'heated'}
10219,3069__step_9__spring_6,3,3,3,3,0,1.93398863548,3069,spring,step,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,spring,step,{'icy'}
10242,13330__morning_13__answer_10,2,1,1,0,0,0.407857499647,13330,answer,morning,"{'NOUN', 'VERB'}","{'NOUN', 'PRT'}",True,answer,morning,"{'clear', 'dim'}"
10245,3609__opinion_23__shades_20,3,3,2,2,2,1.61789271234,3609,shades,opinion,{'NOUN'},{'NOUN'},True,shade,opinion,{'brilliant'}
10248,7492__days_25__deal_22,2,1,1,0,0,0.378663300407,7492,deal,days,"{'NOUN', 'VERB'}",{'NOUN'},True,deal,day,"{'rough', 'murky', 'sweet'}"
10251,6309__offer_21__model_23,1,1,1,0,0,0.443350009658,6309,offer,model,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,offer,model,{'shallow'}
10261,2653__rule_25__approach_3,2,1,1,0,0,0.404106931846,2653,rule,approach,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,rule,approach,{'weak'}
10263,7006__speeches_36__advance_46,2,1,1,0,0,0.402477550732,7006,speeches,advance,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,speech,advance,"{'brilliant', 'smooth'}"
10270,3535__unemployment_11__tackle_9,2,2,1,1,0,0.5489137207,3535,unemployment,tackle,{'NOUN'},"{'NOUN', 'VERB'}",True,unemployment,tackle,{'weak'}
10275,3153__understanding_10__model_8,3,1,1,1,0,0.679489270806,3153,understanding,model,"{'ADJ', 'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,understanding,model,{'shallow'}
10287,1322__painter_21__role_16,2,1,1,1,1,0.662351221081,1322,role,painter,{'NOUN'},{'NOUN'},True,role,painter,"{'brilliant', 'shallow'}"
10302,6331__issues_29__views_26,2,1,1,0,0,0.568438252309,6331,views,issues,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,view,issue,"{'clear', 'bitter'}"
10311,1854__institutions_8__network_3,1,1,1,1,0,0.554405212578,1854,network,institutions,{'NOUN'},{'NOUN'},True,network,institution,"{'strong', 'weak'}"
10316,6628__individual_11__relation_8,1,1,1,1,0,0.504554630774,6628,individual,relation,"{'ADJ', 'NOUN'}",{'NOUN'},True,individual,relation,{'rough'}
10319,6432__science_30__appeal_33,2,1,1,1,1,0.63916045069,6432,science,appeal,{'NOUN'},"{'NOUN', 'VERB'}",True,science,appeal,{'strong'}
10347,5637__male_18__models_19,2,1,1,1,0,0.531665020385,5637,male,models,"{'ADJ', 'NOUN'}",{'NOUN'},True,male,model,"{'hot', 'attractive'}"
10350,99__government_4__decision_6,1,1,0,0,0,0.239714920179,99,government,decision,{'NOUN'},{'NOUN'},True,government,decision,"{'murky', 'clear', 'clean', 'bitter', 'weak'}"
10360,2751__streams_24__beds_21,3,1,1,1,0,0.718912958914,2751,beds,streams,{'NOUN'},{'NOUN'},True,bed,stream,"{'deep', 'shallow', 'cold', 'clean', 'warm'}"
10365,11798__children_10__deal_7,1,1,1,1,0,0.550512635412,11798,children,deal,{'NOUN'},"{'NOUN', 'VERB'}",True,child,deal,"{'brilliant', 'rough', 'sweet', 'weak'}"
10387,3111__individual_7__touches_5,2,2,1,1,1,0.72888245155,3111,touches,individual,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,touch,individual,"{'brilliant', 'rough'}"
10402,2167__wedding_20__plans_17,1,1,1,1,0,0.412478354931,2167,plans,wedding,"{'NOUN', 'VERB'}",{'NOUN'},True,plan,wedding,{'brilliant'}
10421,2173__women_2__appeal_8,2,1,1,1,0,0.544823191404,2173,women,appeal,{'NOUN'},"{'NOUN', 'VERB'}",True,woman,appeal,"{'warm', 'strong'}"
10432,8048__love_11__fall_9,2,1,1,1,0,0.679489270806,8048,love,fall,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,love,fall,{'bitter'}
10504,1315__woman_26__image_21,2,1,1,1,1,0.661218019986,1315,image,woman,{'NOUN'},"{'NOUN', 'VERB'}",True,image,woman,"{'sweet', 'bright', 'strong'}"
10511,2756__spring_5__sign_3,3,2,2,1,0,0.907551450506,2756,sign,spring,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sign,spring,{'bright'}
10534,2735__north_43__filling_37,3,3,1,0,0,0.530935996397,2735,filling,north,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,filling,north,{'cold'}
10559,3533__management_16__structures_17,3,2,2,1,1,1.02981892202,3533,management,structures,{'NOUN'},{'NOUN'},True,management,structure,"{'solid', 'heavy', 'smooth'}"
10566,6636__encounters_3__products_5,3,2,1,1,0,0.791134230766,6636,encounters,products,"{'NOUN', 'VERB'}",{'NOUN'},True,encounter,product,{'heated'}
10581,875__white_19__grounds_20,3,2,2,1,0,0.83909100175,875,white,grounds,"{'ADJ', 'NOUN'}",{'NOUN'},True,white,ground,{'bright'}
10591,1034__people_13__advance_15,3,3,2,1,0,0.74218019032,1034,people,advance,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,people,advance,{'brilliant'}
10611,7029__party_17__cry_21,3,3,2,1,0,1.35862247027,7029,party,cry,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,party,cry,{'bitter'}
10632,6427__scientists_11__attitudes_7,1,1,0,0,0,0.278133340314,6427,scientists,attitudes,{'NOUN'},{'NOUN'},True,scientist,attitude,{'brilliant'}
10677,6638__encounter_7__objects_9,2,1,1,1,0,0.647989214573,6638,encounter,objects,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,encounter,object,{'heated'}
10686,3639__theme_6__responses_11,2,1,0,0,0,0.343622520868,3639,responses,theme,{'NOUN'},{'NOUN'},True,response,theme,{'clear'}
10689,1492__election_25__run-up_21,3,2,1,1,1,0.852862177745,1492,run-up,election,"{'ADJ', 'NOUN'}",{'NOUN'},True,run-up,election,{'smooth'}
10690,6415__ability_25__control_29,1,1,1,1,0,0.504554630774,6415,ability,control,{'NOUN'},"{'NOUN', 'VERB'}",True,ability,control,{'brilliant'}
10691,3197__drink_30__materials_7,2,0,0,0,0,0.161833212282,3197,drink,materials,"{'NOUN', 'VERB'}",{'NOUN'},True,drink,material,"{'strong', 'icy'}"
10717,12974__window_23__shot_17,3,2,0,0,0,0.407469355954,12974,shot,window,"{'NOUN', 'VERB'}",{'NOUN'},True,shot,window,"{'brilliant', 'clean'}"
10719,11940__moment_9__lady_6,2,1,0,0,0,0.299007727157,11940,lady,moment,{'NOUN'},{'NOUN'},True,lady,moment,{'sweet'}
10750,833__branches_46__holding_42,3,2,1,0,0,0.494207027958,833,holding,branches,"{'NOUN', 'VERB'}",{'NOUN'},True,holding,branch,{'smooth'}
10751,1744__generation_5__languages_6,2,2,2,1,1,0.695844496841,1744,generation,languages,{'NOUN'},{'NOUN'},True,generation,language,{'soft'}
10752,2947__week_9__campaign_12,1,1,0,0,0,0.36238957727,2947,campaign,week,"{'NOUN', 'VERB'}",{'NOUN'},True,campaign,week,"{'rough', 'bitter', 'heavy'}"
10784,3708__crime_34__patterns_32,3,2,2,1,1,0.967448203496,3708,patterns,crime,{'NOUN'},{'NOUN'},True,pattern,crime,{'heavy'}
10820,5192__ground_5__rose_6,3,2,2,2,2,1.32989878722,5192,ground,rose,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,ground,rose,{'bright'}
10826,8233__afternoon_7__calm_3,3,2,2,1,0,0.822624979918,8233,calm,afternoon,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,calm,afternoon,{'icy'}
10846,147__life_26__painter_18,1,0,0,0,0,0.166055434504,147,painter,life,{'NOUN'},{'NOUN'},True,painter,life,{'shallow'}
10856,1382__green_4__links_9,2,2,1,1,0,0.822910129632,1382,green,links,"{'ADJ', 'NOUN'}",{'NOUN'},True,green,link,{'murky'}
10861,13297__canal_8__bodies_10,3,2,2,2,0,0.846039330678,13297,bodies,canal,"{'NOUN', 'VERB'}",{'NOUN'},True,body,canal,"{'icy', 'clean'}"
10877,6332__example_2__view_7,2,1,1,0,0,0.375765645225,6332,example,view,{'NOUN'},"{'NOUN', 'VERB'}",True,example,view,{'clear'}
10897,3540__spending_32__hand_28,3,2,0,0,0,0.316045443965,3540,hand,spending,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,hand,spending,"{'strong', 'weak'}"
10906,2770__trees_15__clumps_13,3,3,3,2,2,2.02596736699,2770,clumps,trees,{'NOUN'},{'NOUN'},True,clump,tree,"{'dense', 'bright'}"
10910,1226__dialogue_14__matches_7,3,3,2,0,0,0.668223713675,1226,dialogue,matches,{'NOUN'},"{'NOUN', 'VERB'}",True,dialogue,match,{'heated'}
10919,6869__thinking_14__leaves_9,1,0,0,0,0,0.1452706649,6869,thinking,leaves,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,thinking,leaf,"{'brilliant', 'clear'}"
10933,5387__pies_4__light_9,1,0,0,0,0,0.17286548854,5387,pies,light,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,pie,light,{'cold'}
10937,3222__notion_5__exercises_2,2,2,2,2,1,1.02961588592,3222,exercises,notion,"{'NOUN', 'VERB'}",{'NOUN'},True,exercise,notion,"{'brilliant', 'soft'}"
10943,6679__question_7__struggle_19,2,2,1,0,0,0.38752322219,6679,struggle,question,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,struggle,question,"{'heated', 'bitter'}"
10968,1206__site_11__eyes_7,2,1,1,1,1,0.682883394413,1206,site,eyes,{'NOUN'},{'NOUN'},True,site,eye,"{'bright', 'cold'}"
11027,1489__logic_14__plans_18,2,1,1,0,0,0.490199202264,1489,logic,plans,{'NOUN'},"{'NOUN', 'VERB'}",True,logic,plan,{'clear'}
11045,1337__art_39__nature_32,3,3,2,1,0,0.73081866678,1337,nature,art,{'NOUN'},"{'NOUN', 'VERB'}",True,nature,art,{'awesome'}
11052,927__milk_6__punch_7,3,2,2,1,1,0.900839693968,927,milk,punch,{'NOUN'},"{'NOUN', 'VERB'}",True,milk,punch,{'clean'}
11069,7029__power_46__recovery_44,3,2,2,2,1,1.30374900677,7029,recovery,power,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,recovery,power,"{'heated', 'soft', 'smooth'}"
11070,490__evidence_17__position_11,0,0,0,0,0,0.189702089847,490,position,evidence,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,position,evidence,{'murky'}
11073,1554__symbol_20__power_24,3,2,1,1,1,0.802204792208,1554,symbol,power,{'NOUN'},"{'NOUN', 'VERB'}",True,symbol,power,{'bitter'}
11099,823__rejection_5__response_2,1,1,0,0,0,0.320432681294,823,response,rejection,{'NOUN'},{'NOUN'},True,response,rejection,"{'clear', 'strong', 'bitter'}"
11100,3103__changes_23__reverse_21,1,1,1,1,0,0.679336164824,3103,reverse,changes,"{'ADJ', 'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,reverse,change,{'smooth'}
11108,4559__calculations_18__path_17,3,1,0,0,0,0.364957098422,4559,path,calculations,{'NOUN'},{'NOUN'},True,path,calculation,{'rough'}
11110,6958__information_27__access_24,1,1,1,0,0,0.391318173743,6958,access,information,{'NOUN'},{'NOUN'},True,access,information,{'clear'}
11127,3069__market_13__spring_6,3,3,0,0,0,0.403854972863,3069,market,spring,{'NOUN'},"{'NOUN', 'VERB'}",True,market,spring,{'soft'}
11139,3505__authorities_30__powers_26,2,1,1,1,0,0.531665020385,3505,powers,authorities,"{'NOUN', 'VERB'}",{'NOUN'},True,power,authority,{'soft'}
11143,6790__childhood_16__stages_14,2,1,1,1,1,0.660718485287,6790,stages,childhood,{'NOUN'},{'NOUN'},True,stage,childhood,{'bitter'}
11147,981__attention_10__demand_8,1,1,1,1,0,0.550512635412,981,attention,demand,{'NOUN'},"{'NOUN', 'VERB'}",True,attention,demand,{'heavy'}
11150,668__road_5__section_2,2,2,1,1,0,0.567954932185,668,section,road,"{'X', 'NOUN'}",{'NOUN'},True,section,road,{'icy'}
11292,3539__investment_34__barriers_28,3,1,0,0,0,0.306741185827,3539,barriers,investment,{'NOUN'},{'NOUN'},True,barrier,investment,{'solid'}
11315,9641__character_7__bit_5,1,1,1,1,0,0.562536164824,9641,bit,character,"{'NOUN', 'VERB'}",{'NOUN'},True,bit,character,{'rough'}
11334,545__reality_5__situation_9,2,2,1,0,0,0.367020580237,545,reality,situation,{'NOUN'},{'NOUN'},True,reality,situation,{'bitter'}
11335,3581__opposition_21__view_24,2,1,1,0,0,0.438272285332,3581,opposition,view,{'NOUN'},"{'NOUN', 'VERB'}",True,opposition,view,"{'clear', 'bitter'}"
11340,1462__region_16__flows_13,2,2,1,1,0,0.760403171851,1462,flows,region,"{'NOUN', 'VERB'}",{'NOUN'},True,flow,region,"{'warm', 'cold'}"
11349,2578__proposal_2__shift_8,2,1,1,1,0,0.662852827543,2578,proposal,shift,{'NOUN'},"{'NOUN', 'VERB'}",True,proposal,shift,{'clear'}
11384,3511__health_44__fields_37,2,1,1,1,1,0.660718485287,3511,fields,health,"{'NOUN', 'VERB'}",{'NOUN'},True,field,health,{'clear'}
11464,849__trade_13__view_15,2,1,1,0,0,0.449410496239,849,trade,view,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,trade,view,"{'clear', 'bitter', 'sour'}"
11483,6329__boys_4__contrast_2,2,1,1,0,0,0.395801094337,6329,contrast,boys,"{'NOUN', 'VERB'}",{'NOUN'},True,contrast,boy,{'bright'}
11487,6373__girls_5__stage_12,1,1,0,0,0,0.28846835189,6373,stage,girls,"{'NOUN', 'VERB'}",{'NOUN'},True,stage,girl,{'warm'}
11509,551__government_11__light_6,3,1,1,0,0,0.378549462158,551,government,light,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,government,light,"{'murky', 'clear', 'cold'}"
11513,158__criticism_9__focus_6,2,2,2,1,1,0.774624166582,158,focus,criticism,"{'NOUN', 'VERB'}",{'NOUN'},True,focus,criticism,"{'heavy', 'strong'}"
11514,2553__sentence_10__contribution_14,1,0,0,0,0,0.14429044577,2553,sentence,contribution,{'NOUN'},{'NOUN'},True,sentence,contribution,{'weak'}
11561,4569__management_16__role_8,1,0,0,0,0,0.185479867625,4569,management,role,{'NOUN'},{'NOUN'},True,management,role,"{'brilliant', 'clear', 'strong'}"
11568,6354__person_2__crisis_5,2,1,0,0,0,0.321006629154,6354,person,crisis,{'NOUN'},"{'X', 'NOUN'}",True,person,crisis,{'bitter'}
11584,6803__theory_13__build_11,2,2,1,1,0,0.609447607807,6803,build,theory,"{'NOUN', 'VERB'}",{'NOUN'},True,build,theory,{'solid'}
11587,3125__credentials_31__wing_30,2,0,0,0,0,0.193299526385,3125,wing,credentials,"{'NOUN', 'VERB'}",{'NOUN'},True,wing,credential,{'strong'}
11594,3594__integration_7__move_3,3,2,1,1,0,0.611217772195,3594,move,integration,"{'NOUN', 'VERB'}",{'NOUN'},True,move,integration,{'smooth'}
11605,3613__family_17__structures_18,3,2,1,1,1,0.70249213195,3613,family,structures,{'NOUN'},{'NOUN'},True,family,structure,{'solid'}
11618,3624__debate_18__plank_15,3,3,3,2,0,1.76257821981,3624,plank,debate,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,plank,debate,{'heavy'}
11619,3526__brains_12__partnership_7,3,3,2,2,0,1.20374603295,3526,brains,partnership,{'NOUN'},{'NOUN'},True,brain,partnership,{'brilliant'}
11662,2563__life_14__serving_13,2,2,2,1,1,0.760785921214,2563,serving,life,"{'NOUN', 'VERB'}",{'NOUN'},True,serving,life,{'warm'}
11702,6431__attempts_20__shift_7,2,1,0,0,0,0.301505355478,6431,attempts,shift,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,attempt,shift,{'clear'}
11711,1027__house_27__dreams_30,2,2,1,1,0,0.686324565709,1027,house,dreams,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,house,dream,{'strange'}
11715,1866__revolution_3__mother_9,3,3,2,2,0,1.04520165011,1866,revolution,mother,{'NOUN'},"{'NOUN', 'VERB'}",True,revolution,mother,{'bitter'}
11716,1324__debates_6__nature_10,3,2,1,1,0,0.702680041197,1324,nature,debates,{'NOUN'},{'NOUN'},True,nature,debate,{'bitter'}
11721,6236__logic_6__design_9,2,2,2,1,1,0.814060109394,6236,logic,design,{'NOUN'},"{'NOUN', 'VERB'}",True,logic,design,{'cold'}
11729,2838__streets_8__campaign_4,3,1,0,0,0,0.301505355478,2838,campaign,streets,"{'NOUN', 'VERB'}",{'NOUN'},True,campaign,street,"{'heated', 'clean'}"
11784,636__rear_8__plant_11,2,1,1,1,0,0.604274035289,636,plant,rear,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,plant,rear,"{'heated', 'bright'}"
11855,1302__life_9__line_5,2,1,1,1,0,0.5913586281,1302,line,life,"{'NOUN', 'VERB'}",{'NOUN'},True,line,life,{'bright'}
11890,2573__protection_14__loss_11,3,2,2,2,1,1.52216742245,2573,loss,protection,{'NOUN'},{'NOUN'},True,loss,protection,"{'heavy', 'clear'}"
11911,8434__ring_4__line_8,3,3,0,0,0,0.543177872948,8434,ring,line,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,ring,line,"{'solid', 'bright'}"
11923,3073__earnings_7__prospects_5,2,1,1,0,0,0.379238599167,3073,prospects,earnings,{'NOUN'},{'NOUN'},True,prospect,earnings,"{'strong', 'solid', 'dim', 'weak'}"
11927,7086__alternative_20__justification_2,3,0,0,0,0,0.157837707274,7086,justification,alternative,{'NOUN'},"{'ADJ', 'NOUN'}",True,justification,alternative,{'clear'}
11934,3552__concentration_18__element_9,1,0,0,0,0,0.166055434504,3552,concentration,element,{'NOUN'},{'NOUN'},True,concentration,element,{'dense'}
11950,838__result_3__rule_6,3,1,1,0,0,0.405363674865,838,result,rule,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,result,rule,"{'brilliant', 'murky', 'clear', 'weak'}"
11958,7017__head_27__elements_31,3,2,2,2,1,1.02961588592,7017,head,elements,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,head,element,{'dense'}
11959,3119__controversy_28__campaign_32,0,0,0,0,0,0.203022634137,3119,controversy,campaign,{'NOUN'},"{'NOUN', 'VERB'}",True,controversy,campaign,"{'heated', 'bitter'}"
12042,6151__information_22__origins_20,2,1,1,1,0,0.627733779924,6151,origins,information,{'NOUN'},{'NOUN'},True,origin,information,{'murky'}
12057,4537__data_20__value_23,3,1,0,0,0,0.304246946698,4537,data,value,{'NOUN'},"{'NOUN', 'VERB'}",True,data,value,{'clear'}
12063,3163__managers_22__service_19,2,1,1,0,0,0.362339387491,3163,service,managers,"{'X', 'NOUN', 'VERB'}",{'NOUN'},True,service,manager,"{'brilliant', 'bright'}"
12065,7057__election_48__deposit_42,1,1,0,0,0,0.299853919769,7057,deposit,election,"{'NOUN', 'VERB'}",{'NOUN'},True,deposit,election,{'heavy'}
12077,1853__grass_28__roots_29,3,2,1,1,1,1.04881619571,1853,grass,roots,{'NOUN'},{'NOUN'},True,grass,root,{'rough'}
12108,6574__children_13__backgrounds_10,2,1,0,0,0,0.280526408725,6574,backgrounds,children,{'NOUN'},{'NOUN'},True,background,child,{'bright'}
12114,3568__reply_2__call_7,1,0,0,0,0,0.17638789865,3568,reply,call,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,reply,call,{'clear'}
12137,6438__school_2__reactions_11,1,1,0,0,0,0.239714920179,6438,reactions,school,{'NOUN'},"{'NOUN', 'VERB'}",True,reaction,school,{'brilliant'}
12153,7075__advice_20__exchange_16,2,1,1,1,0,0.578854281965,7075,exchange,advice,"{'NOUN', 'VERB'}",{'NOUN'},True,exchange,advice,"{'warm', 'weak'}"
12154,1709__patient_7__treatment_9,2,1,1,0,0,0.363235357821,1709,patient,treatment,"{'ADJ', 'NOUN'}",{'NOUN'},True,patient,treatment,{'heavy'}
12168,4569__research_11__role_8,2,1,1,0,0,0.429212053013,4569,research,role,{'NOUN'},{'NOUN'},True,research,role,"{'brilliant', 'clear', 'shallow', 'strong'}"
12169,859__doubt_30__shadow_27,3,2,2,2,0,1.33909201072,859,shadow,doubt,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,shadow,doubt,{'cold'}
12200,6303__personality_13__role_21,2,1,1,0,0,0.406851582613,6303,personality,role,{'NOUN'},{'NOUN'},True,personality,role,"{'brilliant', 'strong'}"
12212,2731__wind_15__blows_16,2,1,1,1,0,0.578854281965,2731,wind,blows,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,wind,blow,{'strong'}
12218,7019__party_13__strategy_2,1,0,0,0,0,0.161833212282,7019,party,strategy,"{'NOUN', 'VERB'}",{'NOUN'},True,party,strategy,{'brilliant'}
12235,6671__circumstances_17__movement_23,3,1,0,0,0,0.25611513876,6671,circumstances,movement,{'NOUN'},{'NOUN'},True,circumstance,movement,{'bitter'}
12256,2546__law_7__systems_4,2,1,1,1,0,0.662852827543,2546,systems,law,{'NOUN'},{'NOUN'},True,system,law,{'murky'}
12323,1296__body_4__art_12,3,3,3,0,0,1.14071977305,1296,art,body,"{'NOUN', 'VERB'}",{'NOUN'},True,art,body,{'clean'}
12338,6426__schools_13__pupils_10,1,1,1,0,0,0.486153079866,6426,pupils,schools,{'NOUN'},{'NOUN'},True,pupil,school,"{'brilliant', 'bright'}"
12347,1477__law_19__reduction_18,3,2,2,1,0,0.679301361559,1477,reduction,law,{'NOUN'},{'NOUN'},True,reduction,law,"{'heavy', 'clear'}"
12354,3640__notion_8__form_3,1,0,0,0,0,0.166055434504,3640,form,notion,"{'NOUN', 'VERB'}",{'NOUN'},True,form,notion,"{'dim', 'soft'}"
12370,1930__investment_43__community_44,2,1,1,0,0,0.363405418025,1930,investment,community,{'NOUN'},{'NOUN'},True,investment,community,"{'brilliant', 'clear', 'strong'}"
12394,3641__argument_7__line_5,2,2,1,1,1,0.68189232895,3641,line,argument,"{'NOUN', 'VERB'}",{'NOUN'},True,line,argument,{'solid'}
12427,2155__kitchen_20__round_18,1,1,1,0,0,0.443350009658,2155,round,kitchen,"{'ADJ', 'VERB', 'ADV', 'ADP', 'NOUN'}",{'NOUN'},True,round,kitchen,{'clean'}
12432,1096__trains_19__toy_22,3,3,2,2,1,1.36175105215,1096,trains,toy,"{'NOUN', 'VERB'}",{'NOUN'},True,train,toy,"{'noisy', 'clean'}"
12460,4483__distances_19__deal_17,1,1,0,0,0,0.330259383903,4483,deal,distances,"{'NOUN', 'VERB'}",{'NOUN'},True,deal,distance,{'rough'}
12480,1208__building_31__system_32,2,1,1,0,0,0.429842028341,1208,building,system,"{'NOUN', 'VERB'}",{'NOUN'},True,building,system,{'dense'}
12483,3537__effort_67__operation_63,2,1,0,0,0,0.296595359189,3537,operation,effort,{'NOUN'},{'NOUN'},True,operation,effort,{'brilliant'}
12488,5346__imagination_48__trick_45,3,2,1,1,0,0.776239419149,5346,trick,imagination,{'NOUN'},{'NOUN'},True,trick,imagination,{'brilliant'}
12514,638__homes_15__survey_12,2,1,1,1,0,0.531665020385,638,survey,homes,"{'NOUN', 'VERB'}",{'NOUN'},True,survey,home,{'rough'}
12531,1629__play_13__wing_7,2,1,1,0,0,0.421787439439,1629,play,wing,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,play,wing,{'bright'}
12539,6151__terms_17__origins_20,2,2,1,1,0,0.682883394413,6151,terms,origins,"{'NOUN', 'VERB'}",{'NOUN'},True,term,origin,{'murky'}
12592,3026__tears_5__home_3,3,2,0,0,0,0.409231018149,3026,home,tears,"{'NOUN', 'VERB'}",{'NOUN'},True,home,tear,"{'warm', 'bitter'}"
12608,2990__shapes_27__reflectors_30,2,2,1,1,1,0.676453364279,2990,shapes,reflectors,"{'NOUN', 'VERB'}",{'NOUN'},True,shape,reflector,{'bright'}
12623,2606__answer_4__drawing_7,3,1,1,1,0,0.662351221081,2606,answer,drawing,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,answer,drawing,{'rough'}
12643,3523__sympathy_28__sector_32,1,1,1,0,0,0.456958880626,3523,sympathy,sector,{'NOUN'},{'NOUN'},True,sympathy,sector,{'warm'}
12678,126__embassies_12__powers_6,2,2,1,0,0,0.517188222219,126,embassies,powers,{'NOUN'},"{'NOUN', 'VERB'}",True,embassy,power,{'smooth'}
12717,5756__sky_21__beam_17,3,3,3,0,0,1.16041923026,5756,beam,sky,{'NOUN'},{'NOUN'},True,beam,sky,"{'brilliant', 'bright'}"
12720,1470__increase_21__ceiling_20,3,3,2,2,0,1.09043925968,1470,ceiling,increase,{'NOUN'},"{'NOUN', 'VERB'}",True,ceiling,increase,"{'heavy', 'smooth'}"
12755,177__world_15__body_17,2,2,1,1,0,0.756509584431,177,world,body,{'NOUN'},{'NOUN'},True,world,body,"{'cold', 'warm', 'icy'}"
12782,7012__beginnings_2__campaign_10,2,1,0,0,0,0.321649046432,7012,campaign,beginnings,"{'NOUN', 'VERB'}",{'NOUN'},True,campaign,beginning,"{'brilliant', 'rough'}"
12784,1296__body_4__canvas_7,3,3,3,2,0,1.54923741915,1296,body,canvas,{'NOUN'},{'NOUN'},True,body,canvas,"{'rough', 'heavy'}"
12788,6873__children_24__past_23,2,1,1,1,1,0.724676135804,6873,past,children,"{'ADV', 'ADP', 'ADJ', 'NOUN'}",{'NOUN'},True,past,child,"{'brilliant', 'rough', 'bitter', 'dim'}"
12810,6287__purpose_18__introduction_8,1,1,0,0,0,0.323102914744,6287,purpose,introduction,{'NOUN'},{'NOUN'},True,purpose,introduction,{'clear'}
12811,2866__families_12__fighting_11,2,1,1,1,1,0.613742030062,2866,fighting,families,"{'NOUN', 'VERB'}",{'NOUN'},True,fighting,family,"{'brilliant', 'bitter'}"
12836,6658__example_17__concrete_16,1,1,1,1,1,0.654822237927,6658,concrete,example,"{'ADJ', 'NOUN'}",{'NOUN'},True,concrete,example,{'solid'}
12850,8619__mountains_10__heart_7,3,2,2,1,1,1.27410299991,8619,mountains,heart,{'NOUN'},{'NOUN'},True,mountain,heart,"{'heavy', 'soft', 'cold', 'clean', 'warm', 'icy'}"
12859,5458__mind_9__direction_15,2,1,1,0,0,0.406851582613,5458,direction,mind,"{'X', 'NOUN'}","{'NOUN', 'VERB'}",True,direction,mind,{'clear'}
